"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2020-01-01 ~ 2020-12-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 수원시 팔달구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"271","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공4단지","59.9800","202012","09","44,800","-","10","-","-","1997","덕영대로697번길 48","-","-","-","-"
"272","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공5단지","49.9900","202012","09","36,000","-","5","-","-","1997","덕영대로697번길 48","-","-","-","-"
"273","경기도 수원시 팔달구 화서동","656","0656","0000","한진현대아파트","99.8800","202012","09","57,500","-","18","-","-","1997","덕영대로735번길 18","-","-","-","-"
"274","경기도 수원시 팔달구 화서동","706","0706","0000","꽃뫼버들마을진흥","59.9600","202012","09","42,000","-","11","-","-","2002","화산로 57","-","-","-","-"
"275","경기도 수원시 팔달구 화서동","250-4","0250","0004","화서역블루밍푸른숲","84.9420","202012","09","53,700","-","4","-","-","2009","화양로50번길 30","-","-","-","-"
"276","경기도 수원시 팔달구 화서동","220-3","0220","0003","영광","83.4000","202012","08","26,300","-","1","-","-","1993","덕영대로757번길 10","-","-","-","-"
"277","경기도 수원시 팔달구 우만동","28","0028","0000","우만주공1단지","38.5200","202012","08","41,500","-","2","-","-","1988","중부대로223번길 102","-","-","-","-"
"278","경기도 수원시 팔달구 인계동","1169","1169","0000","수원인계푸르지오","84.9800","202012","08","44,000","-","2","-","-","2012","중부대로170번길 17","-","-","-","-"
"279","경기도 수원시 팔달구 매산로2가","90","0090","0000","대한대우","134.9400","202012","08","68,000","-","4","-","-","1999","권선로 477","-","-","-","-"
"280","경기도 수원시 팔달구 인계동","968-6","0968","0006","인계베스트빌","58.3869","202012","08","20,000","-","3","-","-","2004","장다리로233번길 4","20210107","-","-","-"
"281","경기도 수원시 팔달구 인계동","1169","1169","0000","수원인계푸르지오","84.9800","202012","08","45,800","-","8","-","-","2012","중부대로170번길 17","-","-","-","-"
"282","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공4단지","59.9800","202012","08","42,700","-","2","-","-","1997","덕영대로697번길 48","-","-","-","-"
"283","경기도 수원시 팔달구 인계동","384","0384","0000","래미안노블클래스1단지","123.3500","202012","08","77,000","-","8","-","-","2009","권광로 246","-","-","-","-"
"284","경기도 수원시 팔달구 매교동","158-6","0158","0006","문화맨션","91.1400","202012","08","35,800","-","4","-","-","1979","정조로 659","-","-","-","-"
"285","경기도 수원시 팔달구 우만동","600","0600","0000","월드메르디앙","76.8990","202012","08","57,500","-","11","-","-","2004","권광로 373","-","-","-","-"
"286","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공4단지","59.9800","202012","08","46,000","-","10","-","-","1997","덕영대로697번길 48","-","-","-","-"
"287","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공5단지","49.9900","202012","08","34,000","-","2","-","-","1997","덕영대로697번길 48","-","-","-","-"
"288","경기도 수원시 팔달구 화서동","709","0709","0000","꽃뫼버들마을금강","84.9650","202012","08","49,900","-","3","-","-","2002","정자천로32번길 27","-","-","-","-"
"289","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공4단지","59.9800","202012","08","46,000","-","4","-","-","1997","덕영대로697번길 48","-","-","-","-"
"290","경기도 수원시 팔달구 인계동","1169","1169","0000","수원인계푸르지오","84.9800","202012","07","44,000","-","2","-","-","2012","중부대로170번길 17","-","-","-","-"
"291","경기도 수원시 팔달구 인계동","374-14","0374","0014","신미주","59.2200","202012","07","19,900","-","8","-","-","1995","권광로276번길 45","-","-","-","-"
"292","경기도 수원시 팔달구 인계동","384","0384","0000","래미안노블클래스1단지","84.9900","202012","07","66,500","-","2","-","-","2009","권광로 246","-","-","-","-"
"293","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공4단지","59.5700","202012","07","45,500","-","9","-","-","1997","덕영대로697번길 48","-","-","-","-"
"294","경기도 수원시 팔달구 화서동","646","0646","0000","화서주공3단지","84.9000","202012","07","64,000","-","8","-","-","1997","덕영대로697번길 47","-","-","-","-"
"295","경기도 수원시 팔달구 화서동","11-41","0011","0041","벽산아파트","63.7800","202012","07","17,500","-","6","-","-","1991","팔달로165번길 39","-","-","-","-"
"296","경기도 수원시 팔달구 화서동","250-4","0250","0004","화서역블루밍푸른숲","59.4140","202012","07","46,000","-","11","-","-","2009","화양로50번길 30","-","-","-","-"
"297","경기도 수원시 팔달구 화서동","646","0646","0000","화서주공3단지","84.7900","202012","07","64,000","-","5","-","-","1997","덕영대로697번길 47","-","-","-","-"
"298","경기도 수원시 팔달구 화서동","706","0706","0000","꽃뫼버들마을진흥","59.9600","202012","07","42,000","-","5","-","-","2002","화산로 57","-","-","-","-"
"299","경기도 수원시 팔달구 화서동","769","0769","0000","화서한신더휴","69.5100","202012","07","42,800","-","16","-","-","2014","수성로258번길 52","-","-","-","-"
"300","경기도 수원시 팔달구 우만동","600","0600","0000","월드메르디앙","76.8990","202012","07","50,500","-","3","-","-","2004","권광로 373","-","-","-","-"
"301","경기도 수원시 팔달구 우만동","600","0600","0000","월드메르디앙","84.2370","202012","07","61,000","-","26","-","-","2004","권광로 373","-","-","-","-"
"302","경기도 수원시 팔달구 우만동","300","0300","0000","우만주공4단지","36.3400","202012","07","24,850","-","13","-","-","1992","창룡대로 194","-","-","-","-"
"303","경기도 수원시 팔달구 매산로2가","90","0090","0000","대한대우","59.9500","202012","07","44,000","-","1","-","-","1999","권선로 477","-","-","-","-"
"304","경기도 수원시 팔달구 우만동","300","0300","0000","우만주공4단지","36.1600","202012","06","25,000","-","15","-","-","1992","창룡대로 194","-","-","-","-"
"305","경기도 수원시 팔달구 화서동","761","0761","0000","수원화서역동문굿모닝힐","84.7390","202012","05","67,000","-","10","-","-","2010","화양로67번길 10","-","-","-","-"
"306","경기도 수원시 팔달구 화서동","656","0656","0000","한진현대아파트","116.7700","202012","05","57,300","-","8","-","-","1997","덕영대로735번길 18","-","-","-","-"
"307","경기도 수원시 팔달구 화서동","684-2","0684","0002","꽃뫼마을신동아","59.7600","202012","05","34,000","-","8","-","-","1999","화산로 24","-","-","-","-"
"308","경기도 수원시 팔달구 화서동","250-4","0250","0004","화서역블루밍푸른숲","84.9420","202012","05","62,000","-","7","-","-","2009","화양로50번길 30","20210120","-","-","-"
"309","경기도 수원시 팔달구 화서동","656","0656","0000","한진현대아파트","99.8800","202012","05","56,800","-","14","-","-","1997","덕영대로735번길 18","-","-","-","-"
"310","경기도 수원시 팔달구 화서동","761","0761","0000","수원화서역동문굿모닝힐","84.9960","202012","05","63,800","-","2","-","-","2010","화양로67번길 10","-","-","-","-"
"311","경기도 수원시 팔달구 화서동","709","0709","0000","꽃뫼버들마을금강","84.9650","202012","05","50,900","-","6","-","-","2002","정자천로32번길 27","-","-","-","-"
"312","경기도 수원시 팔달구 우만동","28","0028","0000","우만주공1단지","38.5200","202012","05","38,500","-","3","-","-","1988","중부대로223번길 102","-","-","-","-"
"313","경기도 수원시 팔달구 우만동","28","0028","0000","우만주공2단지","41.3000","202012","05","40,000","-","14","-","-","1989","중부대로223번길 92","-","-","-","-"
"314","경기도 수원시 팔달구 우만동","28","0028","0000","우만주공1단지","38.5200","202012","05","37,200","-","5","-","-","1988","중부대로223번길 102","-","-","-","-"
"315","경기도 수원시 팔달구 화서동","700","0700","0000","꽃뫼양지마을현대","86.1217","202012","05","53,000","-","21","-","-","2002","화산로17번길 6","-","-","-","-"
"316","경기도 수원시 팔달구 화서동","250-4","0250","0004","화서역블루밍푸른숲","59.4140","202012","05","47,300","-","14","-","-","2009","화양로50번길 30","-","-","-","-"
"317","경기도 수원시 팔달구 매산로2가","90","0090","0000","대한대우","59.8400","202012","05","45,500","-","5","-","-","1999","권선로 477","-","-","-","-"
"318","경기도 수원시 팔달구 매산로2가","90","0090","0000","대한대우","59.9500","202012","05","48,600","-","10","-","-","1999","권선로 477","-","-","-","-"
"319","경기도 수원시 팔달구 인계동","163","0163","0000","선경1","59.3350","202012","05","28,400","-","15","-","-","1993","권광로317번길 12","-","-","-","-"
"320","경기도 수원시 팔달구 인계동","163","0163","0000","선경1","59.3350","202012","05","28,400","-","15","-","-","1993","권광로317번길 12","20201223","-","-","-"
"321","경기도 수원시 팔달구 인계동","159","0159","0000","선경3","59.3200","202012","05","29,800","-","11","-","-","1996","권광로317번길 15","-","-","-","-"
"322","경기도 수원시 팔달구 인계동","209-7","0209","0007","CJ아파트101동","57.0430","202012","05","21,000","-","11","-","-","2001","경수대로565번길 26","-","-","-","-"
"323","경기도 수원시 팔달구 인계동","374-14","0374","0014","신미주","84.9600","202012","05","28,300","-","10","-","-","1995","권광로276번길 45","-","-","-","-"
"324","경기도 수원시 팔달구 인계동","371-1","0371","0001","삼성","59.8800","202012","05","28,000","-","7","-","-","1996","권광로276번길 9","-","-","-","-"
"325","경기도 수원시 팔달구 매산로2가","90","0090","0000","대한대우","84.9700","202012","05","55,000","-","9","-","-","1999","권선로 477","-","-","-","-"
"326","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공4단지","49.9900","202012","05","37,800","-","14","-","-","1997","덕영대로697번길 48","20210125","-","-","-"
"327","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공4단지","59.5700","202012","05","44,800","-","17","-","-","1997","덕영대로697번길 48","-","-","-","-"
"328","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공5단지","49.9900","202012","05","36,200","-","20","-","-","1997","덕영대로697번길 48","-","-","-","-"
"329","경기도 수원시 팔달구 화서동","646","0646","0000","화서주공3단지","84.9000","202012","05","62,500","-","9","-","-","1997","덕영대로697번길 47","-","-","-","-"
"330","경기도 수원시 팔달구 인계동","163","0163","0000","선경1","59.3350","202012","04","27,800","-","13","-","-","1993","권광로317번길 12","-","-","-","-"
"331","경기도 수원시 팔달구 화서동","11-11","0011","0011","성원쌍떼빌","84.4800","202012","04","31,000","-","2","-","-","2001","장안로5번길 45","-","-","-","-"
"332","경기도 수원시 팔달구 화서동","250-4","0250","0004","화서역블루밍푸른숲","84.1140","202012","04","54,700","-","7","-","-","2009","화양로50번길 30","-","-","-","-"
"333","경기도 수원시 팔달구 화서동","250-4","0250","0004","화서역블루밍푸른숲","84.9420","202012","04","60,900","-","8","-","-","2009","화양로50번길 30","-","-","-","-"
"334","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공4단지","59.9800","202012","04","46,500","-","16","-","-","1997","덕영대로697번길 48","-","-","-","-"
"335","경기도 수원시 팔달구 우만동","600","0600","0000","월드메르디앙","122.3450","202012","04","70,000","-","27","-","-","2004","권광로 373","-","-","-","-"
"336","경기도 수원시 팔달구 우만동","479-1","0479","0001","보은맨션","72.5400","202012","04","28,000","-","7","-","-","1986","월드컵로369번길 13","-","-","-","-"
"337","경기도 수원시 팔달구 우만동","300","0300","0000","우만주공4단지","41.3000","202012","04","26,500","-","10","-","-","1992","창룡대로 194","-","-","-","-"
"338","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공5단지","39.9900","202012","04","29,200","-","2","-","-","1997","덕영대로697번길 48","-","-","-","-"
"339","경기도 수원시 팔달구 인계동","384","0384","0000","래미안노블클래스1단지","84.9900","202012","03","67,000","-","4","-","-","2009","권광로 246","-","-","-","-"
"340","경기도 수원시 팔달구 인계동","465","0465","0000","래미안노블클래스2단지","59.9900","202012","03","50,500","-","18","-","-","2009","권광로 243","-","-","-","-"
"341","경기도 수원시 팔달구 인계동","384","0384","0000","래미안노블클래스1단지","84.9900","202012","03","67,000","-","8","-","-","2009","권광로 246","-","-","-","-"
"342","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공4단지","59.9800","202012","03","46,300","-","18","-","-","1997","덕영대로697번길 48","-","-","-","-"
"343","경기도 수원시 팔달구 우만동","28","0028","0000","우만주공1단지","38.5200","202012","03","37,000","-","5","-","-","1988","중부대로223번길 102","-","-","-","-"
"344","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공4단지","59.9800","202012","02","47,000","-","15","-","-","1997","덕영대로697번길 48","-","-","-","-"
"345","경기도 수원시 팔달구 인계동","159","0159","0000","선경3","59.3200","202012","02","23,200","-","1","-","-","1996","권광로317번길 15","-","-","-","-"
"346","경기도 수원시 팔달구 인계동","1169","1169","0000","수원인계푸르지오","84.9800","202012","02","52,500","-","33","-","-","2012","중부대로170번길 17","-","-","-","-"
"347","경기도 수원시 팔달구 매산로2가","90","0090","0000","대한대우","84.9900","202012","02","55,000","-","7","-","-","1999","권선로 477","-","-","-","-"
"348","경기도 수원시 팔달구 화서동","761","0761","0000","수원화서역동문굿모닝힐","84.9010","202012","02","69,000","-","19","-","-","2010","화양로67번길 10","-","-","-","-"
"349","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공4단지","59.9800","202012","02","45,500","-","8","-","-","1997","덕영대로697번길 48","-","-","-","-"
"350","경기도 수원시 팔달구 화서동","646","0646","0000","화서주공3단지","84.7900","202012","02","59,000","-","18","-","-","1997","덕영대로697번길 47","-","-","-","-"
"351","경기도 수원시 팔달구 화서동","250-4","0250","0004","화서역블루밍푸른숲","84.9150","202012","01","50,700","-","10","-","-","2009","화양로50번길 30","-","-","-","-"
"352","경기도 수원시 팔달구 화서동","250-4","0250","0004","화서역블루밍푸른숲","59.4140","202012","01","52,500","-","10","-","-","2009","화양로50번길 30","-","-","-","-"
"353","경기도 수원시 팔달구 우만동","606","0606","0000","동수원신도브래뉴","84.8595","202012","01","44,500","-","5","-","-","2007","중부대로183번길 27","-","-","-","-"
"354","경기도 수원시 팔달구 매산로2가","90","0090","0000","대한대우","59.8400","202012","01","49,000","-","9","-","-","1999","권선로 477","-","-","-","-"
"355","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공4단지","49.9900","202012","01","37,300","-","13","-","-","1997","덕영대로697번길 48","-","-","-","-"
"356","경기도 수원시 팔달구 화서동","769","0769","0000","화서한신더휴","84.9800","202012","01","56,200","-","18","-","-","2014","수성로258번길 52","-","-","-","-"
"357","경기도 수원시 팔달구 화서동","250-4","0250","0004","화서역블루밍푸른숲","84.9420","202012","01","57,800","-","10","-","-","2009","화양로50번길 30","-","-","-","-"
"358","경기도 수원시 팔달구 지동","138-24","0138","0024","삼호","59.9000","202012","01","18,500","-","11","-","-","1995","세지로314번길 17-19","-","-","-","-"
"359","경기도 수원시 팔달구 우만동","496","0496","0000","풍림","39.6000","202011","30","32,500","-","1","-","-","1988","세지로 439-13","-","-","-","-"
"360","경기도 수원시 팔달구 인계동","384","0384","0000","래미안노블클래스1단지","59.9900","202011","30","50,100","-","14","-","-","2009","권광로 246","-","-","-","-"
"361","경기도 수원시 팔달구 인계동","209-7","0209","0007","CJ아파트101동","57.0430","202011","30","20,900","-","3","-","-","2001","경수대로565번길 26","-","-","-","-"
"362","경기도 수원시 팔달구 우만동","496","0496","0000","풍림","39.6000","202011","30","31,800","-","4","-","-","1988","세지로 439-14","-","-","-","-"
"363","경기도 수원시 팔달구 인계동","384","0384","0000","래미안노블클래스1단지","123.3500","202011","30","62,000","-","14","-","-","2009","권광로 246","-","-","-","-"
"364","경기도 수원시 팔달구 우만동","300","0300","0000","우만주공4단지","36.1600","202011","30","20,000","-","6","-","-","1992","창룡대로 194","-","-","-","-"
"365","경기도 수원시 팔달구 화서동","761","0761","0000","수원화서역동문굿모닝힐","84.7390","202011","30","69,000","-","11","-","-","2010","화양로67번길 10","-","-","-","-"
"366","경기도 수원시 팔달구 화서동","250-4","0250","0004","화서역블루밍푸른숲","84.9420","202011","30","60,000","-","5","-","-","2009","화양로50번길 30","-","-","-","-"
"367","경기도 수원시 팔달구 화서동","646","0646","0000","화서주공3단지","84.7900","202011","29","60,700","-","3","-","-","1997","덕영대로697번길 47","-","-","-","-"
"368","경기도 수원시 팔달구 화서동","11-11","0011","0011","성원쌍떼빌","59.5500","202011","29","26,750","-","12","-","-","2001","장안로5번길 45","-","-","-","-"
"369","경기도 수원시 팔달구 인계동","1170","1170","0000","인계한양수자인","59.9750","202011","29","43,500","-","14","-","-","2019","중부대로 80","20201203","-","-","-"
"370","경기도 수원시 팔달구 인계동","945","0945","0000","인계극동스타클래스아파트","84.9270","202011","29","37,000","-","3","-","-","2009","경수대로 534","-","-","-","-"
"371","경기도 수원시 팔달구 인계동","865-10","0865","0010","인계파밀리에","116.2800","202011","29","61,000","-","11","-","-","2009","세지로 211","-","-","-","-"
"372","경기도 수원시 팔달구 인계동","1170","1170","0000","인계한양수자인","59.9750","202011","29","43,500","-","14","-","-","2019","중부대로 80","-","-","-","-"
"373","경기도 수원시 팔달구 화서동","656","0656","0000","한진현대아파트","99.8800","202011","28","54,000","-","12","-","-","1997","덕영대로735번길 18","-","-","-","-"
"374","경기도 수원시 팔달구 매산로2가","90","0090","0000","대한대우","59.9500","202011","28","45,000","-","8","-","-","1999","권선로 477","-","-","-","-"
"375","경기도 수원시 팔달구 우만동","300","0300","0000","우만주공4단지","49.9400","202011","28","34,700","-","6","-","-","1992","창룡대로 194","-","-","-","-"
"376","경기도 수원시 팔달구 우만동","300","0300","0000","우만주공4단지","49.9400","202011","28","30,500","-","11","-","-","1992","창룡대로 194","-","-","-","-"
"377","경기도 수원시 팔달구 화서동","250-4","0250","0004","화서역블루밍푸른숲","84.9420","202011","28","57,450","-","5","-","-","2009","화양로50번길 30","-","-","-","-"
"378","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공4단지","59.9800","202011","28","46,500","-","13","-","-","1997","덕영대로697번길 48","20201211","-","-","-"
"379","경기도 수원시 팔달구 화서동","220-3","0220","0003","영광","83.4000","202011","28","28,600","-","9","-","-","1993","덕영대로757번길 10","-","-","-","-"
"380","경기도 수원시 팔달구 화서동","709","0709","0000","꽃뫼버들마을금강","84.9650","202011","28","50,500","-","7","-","-","2002","정자천로32번길 27","-","-","-","-"
"381","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공4단지","59.9800","202011","28","46,500","-","13","-","-","1997","덕영대로697번길 48","-","-","-","-"
"382","경기도 수원시 팔달구 화서동","250-4","0250","0004","화서역블루밍푸른숲","84.1140","202011","28","54,700","-","9","-","-","2009","화양로50번길 30","-","-","-","-"
"383","경기도 수원시 팔달구 화서동","743","0743","0000","화서위브하늘채","84.9628","202011","28","62,500","-","8","-","-","2009","수성로244번길 25","-","-","-","-"
"384","경기도 수원시 팔달구 화서동","706","0706","0000","꽃뫼버들마을진흥","59.9600","202011","28","40,000","-","10","-","-","2002","화산로 57","-","-","-","-"
"385","경기도 수원시 팔달구 화서동","700","0700","0000","꽃뫼양지마을현대","86.1217","202011","28","51,000","-","7","-","-","2002","화산로17번길 6","-","-","-","-"
"386","경기도 수원시 팔달구 우만동","300","0300","0000","우만주공4단지","36.1600","202011","27","22,500","-","7","-","-","1992","창룡대로 194","-","-","-","-"
"387","경기도 수원시 팔달구 화서동","713","0713","0000","꽃뫼버들마을엘지","84.9380","202011","27","50,500","-","10","-","-","2001","정자천로32번길 20","-","-","-","-"
"388","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공4단지","59.9800","202011","27","46,000","-","6","-","-","1997","덕영대로697번길 48","20201218","-","-","-"
"389","경기도 수원시 팔달구 화서동","684-2","0684","0002","꽃뫼마을신동아","59.7600","202011","27","38,300","-","23","-","-","1999","화산로 24","-","-","-","-"
"390","경기도 수원시 팔달구 인계동","159","0159","0000","선경3","84.7900","202011","27","37,800","-","5","-","-","1996","권광로317번길 15","-","-","-","-"
"391","경기도 수원시 팔달구 우만동","300","0300","0000","우만주공4단지","49.9400","202011","27","33,800","-","10","-","-","1992","창룡대로 194","-","-","-","-"
"392","경기도 수원시 팔달구 우만동","600","0600","0000","월드메르디앙","76.8990","202011","27","56,300","-","19","-","-","2004","권광로 373","-","-","-","-"
"393","경기도 수원시 팔달구 우만동","600","0600","0000","월드메르디앙","122.3450","202011","27","86,000","-","30","-","-","2004","권광로 373","-","-","-","-"
"394","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공5단지","49.9900","202011","26","37,200","-","13","-","-","1997","덕영대로697번길 48","-","-","-","-"
"395","경기도 수원시 팔달구 인계동","159","0159","0000","선경3","84.7900","202011","26","36,000","-","1","-","-","1996","권광로317번길 15","-","-","-","-"
"396","경기도 수원시 팔달구 인계동","373-2","0373","0002","아미힐","23.1146","202011","26","11,260","-","2","-","-","2019","권광로276번길 33-25","-","-","-","-"
"397","경기도 수원시 팔달구 우만동","300","0300","0000","우만주공4단지","49.9400","202011","26","30,000","-","3","-","-","1992","창룡대로 194","-","-","-","-"
"398","경기도 수원시 팔달구 화서동","684-2","0684","0002","꽃뫼마을신동아","59.7600","202011","26","37,200","-","16","-","-","1999","화산로 24","-","-","-","-"
"399","경기도 수원시 팔달구 우만동","496","0496","0000","풍림","39.6000","202011","26","31,200","-","4","-","-","1988","세지로 439-13","-","-","-","-"
"400","경기도 수원시 팔달구 우만동","138","0138","0000","신성미소지움","84.6555","202011","26","38,900","-","10","-","-","2002","중부대로 193","-","-","-","-"
"401","경기도 수원시 팔달구 인계동","163","0163","0000","선경1","84.9250","202011","26","37,500","-","9","-","-","1993","권광로317번길 12","-","-","-","-"
"402","경기도 수원시 팔달구 인계동","865-10","0865","0010","인계파밀리에","84.9800","202011","26","53,000","-","13","-","-","2009","세지로 211","-","-","-","-"
"403","경기도 수원시 팔달구 인계동","384","0384","0000","래미안노블클래스1단지","123.3500","202011","26","72,700","-","6","-","-","2009","권광로 246","-","-","-","-"
"404","경기도 수원시 팔달구 인계동","465","0465","0000","래미안노블클래스2단지","59.9900","202011","26","50,700","-","8","-","-","2009","권광로 243","-","-","-","-"
"405","경기도 수원시 팔달구 우만동","300","0300","0000","우만주공4단지","41.3000","202011","25","27,500","-","4","-","-","1992","창룡대로 194","-","-","-","-"
"406","경기도 수원시 팔달구 화서동","250-4","0250","0004","화서역블루밍푸른숲","84.9420","202011","25","53,000","-","8","-","-","2009","화양로50번길 30","-","-","-","-"
"407","경기도 수원시 팔달구 화서동","250-4","0250","0004","화서역블루밍푸른숲","59.4140","202011","25","45,450","-","16","-","-","2009","화양로50번길 30","-","-","-","-"
"408","경기도 수원시 팔달구 인계동","159","0159","0000","선경3","59.3200","202011","25","24,200","-","17","-","-","1996","권광로317번길 15","-","-","-","-"
"409","경기도 수원시 팔달구 매교동","158-6","0158","0006","문화맨션","64.1000","202011","25","26,400","-","9","-","-","1979","정조로 659","-","-","-","-"
"410","경기도 수원시 팔달구 화서동","700","0700","0000","꽃뫼양지마을현대","86.1217","202011","25","53,000","-","12","-","-","2002","화산로17번길 6","-","-","-","-"
"411","경기도 수원시 팔달구 화서동","646","0646","0000","화서주공3단지","84.9000","202011","25","59,800","-","12","-","-","1997","덕영대로697번길 47","-","-","-","-"
"412","경기도 수원시 팔달구 우만동","28","0028","0000","우만주공2단지","58.0100","202011","24","51,000","-","11","-","-","1989","중부대로223번길 92","-","-","-","-"
"413","경기도 수원시 팔달구 매산로2가","90","0090","0000","대한대우","134.9400","202011","24","62,000","-","1","-","-","1999","권선로 477","-","-","-","-"
"414","경기도 수원시 팔달구 인계동","865-10","0865","0010","인계파밀리에","59.9800","202011","24","41,800","-","12","-","-","2009","세지로 211","-","-","-","-"
"415","경기도 수원시 팔달구 인계동","1169","1169","0000","수원인계푸르지오","84.9800","202011","24","50,000","-","20","-","-","2012","중부대로170번길 17","-","-","-","-"
"416","경기도 수원시 팔달구 매산로2가","90","0090","0000","대한대우","59.9500","202011","24","41,800","-","2","-","-","1999","권선로 477","-","-","-","-"
"417","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공5단지","49.9900","202011","23","36,700","-","5","-","-","1997","덕영대로697번길 48","-","-","-","-"
"418","경기도 수원시 팔달구 우만동","300","0300","0000","우만주공4단지","36.1600","202011","23","25,000","-","9","-","-","1992","창룡대로 194","-","-","-","-"
"419","경기도 수원시 팔달구 우만동","600","0600","0000","월드메르디앙","101.2560","202011","23","60,000","-","11","-","-","2004","권광로 373","-","-","-","-"
"420","경기도 수원시 팔달구 인계동","384","0384","0000","래미안노블클래스1단지","59.9900","202011","23","49,900","-","14","-","-","2009","권광로 246","-","-","-","-"
"421","경기도 수원시 팔달구 인계동","1019-6","1019","0006","ELYSIA","23.7900","202011","23","12,500","-","13","-","-","2018","경수대로466번길 33","-","-","-","-"
"422","경기도 수원시 팔달구 화서동","11-41","0011","0041","벽산아파트","84.7000","202011","23","26,000","-","9","-","-","1991","팔달로165번길 39","-","-","-","-"
"423","경기도 수원시 팔달구 화서동","706","0706","0000","꽃뫼버들마을진흥","59.9600","202011","23","44,000","-","13","-","-","2002","화산로 57","-","-","-","-"
"424","경기도 수원시 팔달구 매산로2가","90","0090","0000","대한대우","134.9400","202011","22","65,500","-","6","-","-","1999","권선로 477","-","-","-","-"
"425","경기도 수원시 팔달구 화서동","761","0761","0000","수원화서역동문굿모닝힐","84.7390","202011","22","66,800","-","19","-","-","2010","화양로67번길 10","-","-","-","-"
"426","경기도 수원시 팔달구 우만동","600","0600","0000","월드메르디앙","84.5520","202011","21","56,500","-","15","-","-","2004","권광로 373","-","-","-","-"
"427","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공4단지","59.9800","202011","21","39,800","-","1","-","-","1997","덕영대로697번길 48","-","-","-","-"
"428","경기도 수원시 팔달구 화서동","684-2","0684","0002","꽃뫼마을신동아","59.7600","202011","21","34,500","-","15","-","-","1999","화산로 24","-","-","-","-"
"429","경기도 수원시 팔달구 화서동","250-4","0250","0004","화서역블루밍푸른숲","59.4140","202011","21","42,000","-","4","-","-","2009","화양로50번길 30","-","-","-","-"
"430","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공5단지","49.9900","202011","21","37,000","-","11","-","-","1997","덕영대로697번길 48","-","-","-","-"
"431","경기도 수원시 팔달구 우만동","300","0300","0000","우만주공4단지","49.9400","202011","21","33,500","-","14","-","-","1992","창룡대로 194","-","-","-","-"
"432","경기도 수원시 팔달구 우만동","600","0600","0000","월드메르디앙","122.3450","202011","21","69,800","-","14","-","-","2004","권광로 373","-","-","-","-"
"433","경기도 수원시 팔달구 우만동","600","0600","0000","월드메르디앙","84.5520","202011","21","55,000","-","29","-","-","2004","권광로 373","-","-","-","-"
"434","경기도 수원시 팔달구 우만동","76-7","0076","0007","우만동삼성래미안","59.4000","202011","21","30,000","-","8","-","-","1995","아주로 17","-","-","-","-"
"435","경기도 수원시 팔달구 우만동","600","0600","0000","월드메르디앙","84.2370","202011","21","59,300","-","14","-","-","2004","권광로 373","-","-","-","-"
"436","경기도 수원시 팔달구 우만동","600","0600","0000","월드메르디앙","189.9590","202011","21","85,000","-","17","-","-","2004","권광로 373","-","-","-","-"
"437","경기도 수원시 팔달구 우만동","600","0600","0000","월드메르디앙","189.9590","202011","21","100,000","-","30","-","-","2004","권광로 373","-","-","-","-"
